PlayerId,DraftSeason,CollegePosition,ProPosition,FirstName,LastName,Hgt,Wgt,Age,Forty,Arm,Hand,Wing,Test,TestAttempt,TenYard,TwentyYard,ThreeCone,VJ,BJ,TwentyShuttle,SixtyShuttle,BP,BodyFat,LeanMass,IndyInvite
26752,2012,OT,OT,ALEC,ROBINSON,77.63,314,23.4,5.19,34,11,82.625,18,31,1.81,3,7.43,27,8.07,4.78,NULL,30,23.1,241.947,Y
84050,2013,WR,WR,KEVIN,SUHEY,75.25,204,23.4,4.6,33.375,9.25,78.5,12,22,1.61,2.69,6.9,40,10.09,4.1,11.32,16,NULL,NULL,N
83434,2013,DC,DC,DEMETRUCE,HEARD,71.63,190,22.7,4.34,31.25,8.75,74.75,22,32,1.52,2.48,6.67,37.5,10.05,3.85,11.16,16,4.1,182.085,Y
19668,2013,DC,DC,BAKER,PAIGE-MOSS,72,187,23.6,4.58,30.5,9.375,74.75,19,NULL,1.63,2.74,6.93,32,9.08,4.12,11.3,7,NULL,NULL,N
92797,2015,ILB,ILB,JOHN,LORA,73,235,21.7,4.74,30.5,9.5,75,20,29,1.66,2.71,7.15,34.5,9.05,4.31,11.64,24,NULL,NULL,N
91574,2015,DT,DT,VERNON,ANKRAH,74.5,298,22.5,5.49,31.875,9,77.25,19,28,1.97,3.14,7.92,23,8.03,4.95,NULL,23,NULL,NULL,N
60707,2014,OT,OG,CHRIS,JAMES,76.75,329,23.4,5.35,34.625,9.75,82.75,18,33,1.85,3.1,7.7,25.5,7.07,4.83,NULL,25,16.6,274.949,Y
45188,2015,DE,OLB,CORDIAN,MARTINEZ,74.75,260,NULL,5,32.375,10,79.25,12,31,1.71,2.79,NULL,33.5,10.04,5,NULL,20,NULL,NULL,N
49112,2015,DS,ILB,JACOB,KEARSE,74.38,220,23.7,4.9,30.25,8.875,76,33,40,1.77,2.82,7.47,29.5,9.01,4.69,12.43,11,NULL,NULL,N
39896,2013,DE,DE,MARTREVIUS,JOHNSON,75,285,22.4,5.2,31.375,9.625,75.375,24,43,1.84,2.99,7.54,28,9.01,4.53,12.51,25,NULL,NULL,N
76610,2013,DC,DC,RAYMOND,LEGREE,71,193,22.4,4.38,32,9.125,75.375,19,24,1.6,2.54,6.71,33.5,9.11,4.18,NULL,14,12.6,168.626,Y
67787,2015,WR,WR,DEREK,MCFADDEN,72.13,198,22.5,4.58,32.125,9.375,78,28,50,1.62,2.66,6.94,35.5,10.04,4.25,11.65,NULL,NULL,NULL,N
15716,2013,DC,DC,MICHAEL,SMITH,66.63,167,23.6,NULL,29.125,8.5,71.5,10,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
62659,2013,QB,QB,DANIEL,ROUSE,73.25,200,23.9,NULL,30.125,9.375,72.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
60470,2013,WR,WR,DAMIERE,FULLER,70.25,193,22.5,4.53,30.25,9.5,74.5,16,26,1.65,2.64,7.04,33,9.09,4.15,NULL,14,12.9,168.351,Y
29196,2015,DC,DC,ANDREW,NEUTZ,70.63,178,NULL,4.57,31,9.25,74.5,15,25,1.62,2.66,6.78,31,9.09,4.27,11.45,9,NULL,NULL,N
72667,2014,WR,WR,EDDIE,DENHAM,69.88,195,23.5,4.5,30,9.25,72.75,27,29,1.59,2.57,6.98,38.5,10.05,4.45,11.65,21,NULL,NULL,N
19599,2015,OT,OG,MARVIN,BRANDON,76.38,298,22.6,5.33,33.25,10.625,80.75,29,43,1.73,3.08,7.97,28,8.07,4.62,NULL,28,NULL,NULL,N
88706,2014,RB,RB,BRANDON,LARGENT,66.5,208,23,4.62,30,8.875,70.875,15,22,1.58,2.63,7.07,33.5,9.09,4.22,11.58,26,NULL,NULL,N
58167,2015,WR,WR,JARIUS,DENNARD,76.38,209,23.2,4.51,32.75,9.25,77.5,24,31,1.58,2.58,6.69,36.5,10.02,4.46,11.4,9,NULL,NULL,N
73091,2012,WR,WR,BRANDON,MALCOME,75.5,216,25.2,4.75,34.5,9,79.5,8,15,1.64,2.61,7.31,29.5,10,4.66,NULL,12,NULL,NULL,N
61454,2013,DS,DS,RORY,STACY,68.88,213,22.2,4.35,31.75,9.25,75,13,30,1.56,2.51,6.77,40.5,11.01,4.26,11.22,28,9,194.189,Y
77030,2013,DC,DC,RYAN,HAWKINS,69.5,185,22.9,4.62,30.125,9,72.625,17,27,1.56,2.71,7.19,37.5,10.05,4.37,11.5,15,NULL,NULL,N
94550,2014,PT,PT,ZACHERY,SPEAR,77.38,228,23.3,NULL,32.75,9.875,80.125,29,50,NULL,NULL,NULL,33,9.09,NULL,NULL,NULL,9.5,209.327,Y
18023,2013,OC,OC,ROYCE,SPARKS,74.5,304,24.6,5.45,33.5,10.25,80.875,16,40,1.9,3.17,7.8,22.5,7.07,5.19,NULL,25,NULL,NULL,N
88379,2012,OT,OT,DA'RON,OKOROHA,77.75,296,23.8,5.46,34.875,10.25,80.375,14,24,1.83,3.04,8,27,8.01,4.84,NULL,11,NULL,NULL,N
92229,2014,OT,OG,ANTAVIAN,WRIGHT,75.25,315,22.9,5.28,33.375,9.375,79.75,14,29,1.89,3.08,8.09,31,9.01,4.87,NULL,27,NULL,NULL,N
17888,2012,ILB,ILB,DANN,MCDONALD,72.75,229,22.1,4.84,33.25,9.75,78.75,22,42,1.65,2.79,NULL,31.5,9.03,4.7,NULL,18,14.9,200.759,Y
52157,2012,OLB,DS,AARON,MAYE,70.5,204,24.7,4.6,31.875,9.5,74.875,19,32,1.56,2.68,7.03,34,9.07,4.3,11.31,20,NULL,NULL,N
73440,2014,RB,RB,JEREMY,CONLEY,71.13,220,23.1,4.79,30.875,9.75,74.25,22,31,1.69,2.7,7.53,36,9.1,4.6,12.56,14,8.7,201.598,Y
68169,2015,DC,DC,TERRIUM,REAVES,69.25,177,21.8,4.6,30.125,9.25,72.375,15,22,1.58,2.65,6.96,36,10.08,4.19,11.26,15,NULL,NULL,N
43948,2014,DE,OLB,NNAMDI,JACKSON,75.63,257,23,4.89,32,9.25,77.75,21,37,1.79,2.84,7.52,28.5,8.11,4.56,NULL,23,NULL,NULL,N
80860,2014,DS,DS,JIMMY,NORWOOD,69.38,198,NULL,4.66,29.375,9,73.125,15,NULL,1.65,2.71,7.02,30,9.05,4.3,11.68,18,NULL,NULL,N
32098,2015,OLB,ILB,JEROME,VAUGHAN,73.63,233,23.6,4.56,31.375,8.75,75.125,11,33,1.56,2.66,6.95,34.5,10.03,4.19,11.76,17,NULL,NULL,N
88855,2015,DT,DE,ANTAVIOUS,ANGER,76.5,286,23.5,5.11,31.5,9.5,76.875,32,50,1.8,2.98,7.63,29.5,8.06,4.66,NULL,24,NULL,NULL,N
42176,2015,DT,DT,ALEXANDER,WHITE,74.88,313,22.1,5.52,35,9.25,82.625,23,28,1.84,3.1,8.2,22.5,8.01,5.01,NULL,21,25,235.264,Y
69147,2014,PK,PK,DERON,LEWIS-MOORE,70,210,22.9,NULL,29.75,8.5,70.5,24,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
46623,2014,WR,WR,NICHOLAS,BREWER,75.38,205,22.9,NULL,33.5,10,82,7,29,1.67,2.7,7.18,36,10.06,4.55,12.22,14,NULL,NULL,N
76202,2013,DE,DE,RYAN,RODRIGUEZ,73.13,247,24,4.8,35.5,10.5,82.5,10,20,1.73,2.76,7.27,32.5,9.06,4.5,NULL,20,NULL,NULL,N
18667,2012,DE,DE,NICOLAS,GRAHAM,73.63,269,23,5.03,32.75,9.625,76,17,24,1.75,2.93,7.25,31,9,4.59,NULL,24,NULL,NULL,N
23019,2014,DC,DC,BRADEN,LAW,70.75,202,23.1,NULL,30.875,8.875,75,24,32,1.57,2.64,7.14,34,9.09,4.36,11.79,15,NULL,NULL,N
90449,2015,FB,FB,ADRIAN,HAWKINS,71.5,243,22.7,5.01,30.75,9.125,77.125,10,18,1.73,2.85,7.35,26.5,8.02,4.48,12.57,11,NULL,NULL,N
91250,2013,OC,OC,MELVIN,MARTENS,75.25,294,NULL,5.38,32,10,77.5,31,42,1.9,3.14,8.07,23.5,7.1,4.98,NULL,29,NULL,NULL,N
88572,2015,DT,DT,WILLIAM,SMITH,73.63,336,22.9,NULL,32.125,10.375,78.375,21,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
47096,2012,OLB,ILB,MALCOLM,LOCKE,74.88,237,22.6,4.73,32.5,9.75,81.25,16,21,1.62,2.75,7.45,30.5,9.03,4.52,12.1,19,NULL,NULL,N
98198,2012,OT,OT,AUSTIN,KING,75.38,296,23.8,5.79,34.5,9.625,80,24,30,1.96,3.27,8.27,20,7.01,5.11,NULL,10,NULL,NULL,N
32728,2014,OG,OG,CODY,CURTIS,75.13,321,21.9,5.48,32.5,9.75,79.5,30,36,1.85,3.05,7.83,25.5,8.03,4.78,NULL,32,NULL,NULL,N
12627,2014,DE,OLB,SAM,EDMOND,74.75,236,25.5,4.69,34.125,10.25,81.25,12,27,1.67,2.72,6.97,33,9.11,4.58,12.39,20,NULL,NULL,N
84915,2013,WR,WR,JOSEPH,BARBOUR,70.38,183,22.1,NULL,30.625,8.375,75,16,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
56835,2015,OG,OG,JOSEPH,HERRON,76.75,322,23.5,5.61,33.75,10.375,81.75,27,39,2.01,3.21,7.84,26.5,8.01,5.02,NULL,19,NULL,NULL,N
78568,2015,RB,RB,CURRY,GURLEY,72.5,231,22.8,4.64,30.625,8.5,73.25,24,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
41503,2014,WR,WR,TAJ,GALLAGHER,72.75,208,23.1,4.49,31.875,8.75,77.375,12,19,1.52,2.58,7.93,36,10.05,4.53,11.62,19,NULL,NULL,N
33375,2014,DT,DE,BROCK,JONES,76.5,287,23.3,5,34.5,9.5,80.75,13,23,1.71,2.98,7.77,31,9.04,4.82,NULL,39,NULL,NULL,N
81620,2012,DS,DS,CHAD,OLSON,73.5,206,23.6,4.58,32.5,9.375,78.5,17,29,1.65,2.64,7.02,34,9.1,4.25,11.59,17,10.4,188.163,Y
46579,2014,DT,DT,ZACHERY,THOMAS,73.38,336,21.1,5.47,32.25,10.875,76.5,23,39,1.89,3.1,7.9,25.5,8,4.84,NULL,NULL,NULL,NULL,N
36476,2015,OC,OG,THEODORE,SHED,77.25,318,23.4,5.58,32.25,9.5,77.375,22,25,1.85,3.17,7.84,27,8.1,4.8,NULL,24,NULL,NULL,N
76232,2015,DS,DS,CHRIS,TAUMOEPEAU,70.88,213,21.7,4.71,31.5,9.5,75,12,22,1.61,2.69,6.78,40,11.01,4.33,NULL,20,NULL,NULL,N
70746,2015,OT,OG,GENE,TILLMAN,76.38,307,23,5.22,33.125,9.75,78.75,16,22,1.81,2.97,7.56,29.5,9.05,4.58,NULL,31,23.2,235.933,Y
62365,2012,OLB,ILB,DARLOS,HAYS,73.63,239,23.4,4.8,33.75,9.5,80.125,8,21,1.66,2.79,7.21,32,9.07,4.38,12.01,15,NULL,NULL,N
63985,2015,OT,OG,JAMAR,WATSON-MARTIN,76.63,294,22.8,5.44,33,10.125,79,36,39,1.84,3.12,7.81,28,8.02,4.79,NULL,20,NULL,NULL,N
64809,2015,OC,OC,CRUSOE,METTENBERGER,75.5,301,23.2,5.41,31.5,9.5,76.125,30,24,1.81,3.06,7.79,27.5,8.07,4.75,NULL,27,NULL,NULL,N
96010,2012,DE,DE,TREVOR,COX,73,228,22.7,4.79,30.625,9.375,74.875,17,24,1.67,2.8,7.21,28,9.03,4.38,12.12,17,NULL,NULL,N
86218,2014,DT,DT,LINDSEY,MOE,74.88,303,25.2,5.33,34.5,9.625,79.875,19,27,1.94,3.1,8.19,23.5,7.05,5.07,NULL,30,NULL,NULL,N
94812,2012,DC,DC,LUKE,JACKSON,72,182,23.5,4.36,32.375,8.75,77.25,20,33,1.58,2.59,6.65,34,10.05,4.11,11.1,12,NULL,NULL,N
23149,2012,WR,WR,PERRY,NEWBERN,75.25,212,22.6,4.6,32.25,9.5,77.75,27,39,1.63,2.71,6.88,33.5,9.07,4.07,11.56,8,NULL,NULL,N
36569,2012,DS,DS,ERIC,TALIAFERRO,71.38,199,NULL,4.63,32.875,9.75,77.5,27,43,1.58,2.7,7.43,32,9.07,4.4,11.82,9,NULL,NULL,N
62715,2014,DS,DS,CYRIL,SCOTT,73.13,203,23.2,4.72,30.625,8.875,75.5,35,49,1.74,2.73,7.25,34.5,9,4.53,12,15,NULL,NULL,N
13857,2015,DC,DC,BRADLEY,DANIELS,69.13,196,22.3,4.53,29.625,9.625,71.625,23,44,1.6,2.57,7.22,35.5,9.05,4.15,11.84,17,9.2,178.015,Y
98952,2015,PT,PT,PHILEMON,BENNETT,71.5,194,23.5,NULL,29,8.125,70.5,42,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
82903,2013,OT,OT,DAVANTE,SIMON,80.5,315,23.1,5.33,34.75,10.25,83.625,24,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31,21.6,247.111,Y
57672,2013,FB,FB,TRAVIS,BIGELOW,73.63,246,23.8,4.89,29.75,9.375,73.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
46402,2014,RB,RB,EMORY,AMARO,71.88,230,23.6,4.63,32,10,77.75,13,25,1.7,2.75,NULL,34.5,9.06,NULL,NULL,19,6.7,214.843,Y
13082,2013,DC,DC,MATTHEW,NORWOOD,72,195,22.4,4.39,31.75,8.625,74.625,25,37,1.58,2.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
26985,2012,DS,DS,ANDREW,LEMONIER,72,202,22.3,4.62,30.75,8.625,74.5,9,25,1.66,2.61,7.41,36.5,10.01,4.39,12.27,14,NULL,NULL,N
70147,2012,DC,DC,AKIA,GOREE,70,154,22.9,4.47,31,8.75,73.5,19,33,1.61,2.62,7.05,34.5,10.03,4.31,11.79,NULL,NULL,NULL,N
59430,2012,DS,DS,DEONDRE,COMMACK,69.75,186,21.9,4.48,29.25,9,70.875,9,20,1.55,2.61,7.2,35.5,10.05,4.27,11.65,11,NULL,NULL,N
99967,2015,OT,OT,RONNIE,ANDERSON,78.5,285,23.2,5.43,32.625,10.25,80.375,24,48,1.94,3.1,7.91,27,8.1,4.88,NULL,14,NULL,NULL,N
84959,2014,OT,OC,DEMETRIUS,PURCELL,76.5,315,23.6,5.37,34,10.25,80.875,23,34,1.85,3.1,7.76,26.5,8.07,4.75,NULL,21,NULL,NULL,N
31314,2013,WR,WR,MATTHEW,PONDER,68.25,183,21.5,4.58,30.375,8.875,71.75,15,22,1.59,2.63,7.21,36,10.01,4.3,11.87,10,NULL,NULL,N
94111,2014,WR,WR,BRIAN,MOORE,71,171,22.7,4.68,NULL,NULL,NULL,17,26,1.6,2.69,NULL,32.5,10,4.37,NULL,13,NULL,NULL,N
96191,2012,WR,WR,MATTHEW,THOMAS,73.25,209,22.7,4.81,32.5,9.75,73.75,13,23,1.66,2.79,7.4,33.5,9.03,4.64,12.27,10,NULL,NULL,N
10191,2013,WR,WR,MARKUS,COLEMAN,73.25,204,22.2,4.43,31.5,9.75,73,23,46,1.64,2.56,6.72,33.5,9.11,4.07,11.35,15,9.1,185.776,Y
36822,2012,DS,DC,JORDAN,NEBLETT,69.13,185,24.2,4.54,31.625,9.5,73.625,NULL,NULL,1.55,2.59,7.43,35,9.05,4.55,12.06,13,NULL,NULL,N
43821,2014,WR,WR,BEN,DIEFFENBACH,75.38,205,22.5,4.57,33,9.625,79.75,20,37,1.61,2.66,6.84,34,10.01,4.22,11.35,15,NULL,NULL,N
74360,2012,OC,OC,TERRY,MACKEY,75.88,294,23.7,5.28,31.75,8.875,77.875,30,34,1.83,3.02,7.69,28.5,8.06,4.5,NULL,24,NULL,NULL,N
72959,2014,DC,DC,JACOB,LONGO,70.5,189,23.8,4.52,30.5,7.875,73.125,14,44,1.6,2.71,6.83,36.5,10.07,4.2,11.24,13,NULL,NULL,N
28262,2012,OT,OT,JIMMY,STINEBAUGH,77.75,322,23.9,NULL,34.5,10,82.625,18,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
21121,2015,OLB,ILB,LADARIAN,MILLER,76.13,246,22.5,4.66,33,9,80.125,14,40,1.6,2.71,7.21,40.5,10.01,4.27,11.58,16,13.1,213.991,Y
43820,2012,DC,DC,BRANDON,BAUSBY,68,199,22.6,4.48,32.5,9.375,72,10,24,1.55,2.56,6.96,37.5,10.06,4.34,11.7,12,NULL,NULL,N
46306,2014,DE,DE,JOHN,THOMAS,77.5,269,23.7,4.82,33.75,10,81.125,22,36,1.69,2.75,7.41,33.5,10.03,4.46,NULL,23,10.3,240.964,Y
37750,2013,ILB,ILB,DAVID,MARTINEZ,72.75,233,23.4,4.75,31.5,9.25,75.375,23,40,1.74,2.81,7.54,32.5,9.03,4.69,NULL,22,NULL,NULL,N
71060,2014,DE,DE,ANTHONY,BROWN,78,271,23.7,5.07,33.25,10.625,80,20,31,1.74,2.99,6.98,31.5,8.09,4.53,NULL,15,NULL,NULL,N
38426,2012,PK,PK,SAMUEL,KITCHEN,72.75,219,NULL,4.94,30.5,9.5,73,30,32,1.79,2.78,7.07,30,9.03,4.3,NULL,9,NULL,NULL,N
14649,2015,WR,WR,JACOB,SMITH,69.75,185,22.3,4.29,30.25,9.375,74.75,21,25,1.51,2.51,6.7,37,10.02,4.11,NULL,13,11.2,163.738,Y
28581,2012,QB,QB,BRANDON,THOMAS,75,203,22,4.7,32.125,9.75,77,23,33,1.65,2.71,7.1,37,9.05,4.4,NULL,NULL,13.9,174.944,Y
50714,2014,WR,WR,LANDON,STEPP,74,225,21.9,4.43,33.5,9.625,78.5,26,32,1.58,2.53,6.68,38,10.08,4.21,11.19,19,3.2,218.568,Y
77436,2015,DC,DC,THAROLD,ARMSTRONG,73.25,187,21.8,4.65,30.125,8.875,75.375,26,33,1.6,2.67,6.81,34,10.08,4.44,11.37,9,NULL,NULL,N
58319,2012,WR,WR,CHRISTOPHER,RHODES,65.75,168,22.5,4.64,28.625,8.25,69.125,28,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
60425,2012,OLB,OLB,DAVID,WHITE,76.38,248,22.9,4.76,32.75,10,78.5,24,31,1.67,2.77,6.96,35,9.06,4.29,NULL,15,16.9,204.779,Y
94217,2013,DS,DS,MICANOR,JENKINS,72,210,21.9,4.48,32.375,9.75,76.5,15,28,1.54,2.65,7.14,39,10.05,4.23,11.55,22,NULL,NULL,N
58575,2015,OC,OC,JOHN,WHITESIDE,75.5,301,24.5,5.3,31.375,9.625,77.125,19,22,1.9,3.18,7.77,25,8.07,4.74,NULL,21,NULL,NULL,N
25560,2015,WR,WR,BRYNN,ADAMS,76.88,212,23.3,4.43,33,8.625,78.625,29,42,1.6,2.65,7.18,32.5,10.02,4.41,11.85,23,NULL,NULL,N
74460,2012,QB,QB,TRE'SHAWN,FARNIOK,73.75,219,23.8,4.7,33.625,9.25,76.5,31,49,1.63,2.74,6.78,32.5,9.04,4.15,NULL,NULL,15,186.588,Y
95873,2013,WR,WR,ANTHONY,CAVE,77,216,22.5,4.62,32.25,9.25,78.25,28,35,1.68,2.69,7.11,33.5,9.07,4.44,12.14,9,6.9,203.111,Y
63228,2012,OLB,OLB,MICHAEL,SHORT,74.25,258,23.6,4.91,33,9,77.875,10,16,1.7,2.84,7.5,29,9.1,4.6,NULL,23,NULL,NULL,N
21776,2014,PK,PK,JONATHAN,CLAY,70.75,183,22.9,4.97,29,8.875,70.5,NULL,NULL,NULL,NULL,NULL,29,8.04,NULL,NULL,NULL,NULL,NULL,N
20634,2015,OT,OT,DONTE,HARRIS,77.13,335,20.7,5.35,33.875,9.5,80.5,16,33,1.81,3.01,8.09,26.5,7.11,4.89,NULL,26,19.4,270.725,Y
87117,2012,OLB,OLB,BRANDON,WASHINGTON,72.88,233,23,4.74,32,9.5,76,33,45,1.69,2.8,7.2,31.5,9.08,4.48,11.84,23,NULL,NULL,N
47028,2014,WR,WR,IVAN,JOHNSON,74.13,207,25.1,4.82,31.375,9,74.625,15,31,1.73,2.77,7.53,29.5,9.05,4.4,12.09,12,NULL,NULL,N
53652,2013,LS,LS,VINSTON,CHEATHAM,76.75,238,23.3,4.89,32.25,9.375,77.5,26,36,1.76,2.86,7.51,27,NULL,4.98,NULL,NULL,NULL,NULL,N
27519,2013,PT,PT,TRAVON,GAGLIONE,76.25,219,23.2,NULL,31.5,9.25,76.625,26,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.4,192.433,Y
50443,2015,DT,DT,TEBUCKY,TAGLIANETTI,74.75,311,23.4,5.29,32.75,8.25,79.5,18,26,1.77,2.98,NULL,26,7.11,5.02,NULL,NULL,NULL,NULL,N
59473,2012,LS,LS,CHANDLER,ROLLINS,73.63,242,24.2,NULL,29.625,8.875,72.125,19,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
95008,2012,TE,TE,DAVID,BYNDOM,76,264,23.6,4.54,34.5,9.75,84,19,26,1.63,2.63,7.1,39.5,11.03,4.4,11.6,15,NULL,NULL,N
60740,2013,OG,OG,IVORY,LYNCH,76.13,317,22.6,5.29,34.875,10.25,84.625,17,34,1.86,3.1,7.72,22.5,8.09,4.65,NULL,23,23.3,243.16,Y
93493,2012,DT,DT,KYLE,CORBETT,75.63,306,25.7,5.57,34.25,9.625,80.5,9,40,2.03,3.21,8.93,19.5,7.05,5.48,NULL,21,NULL,NULL,N
55618,2012,ILB,ILB,BRADIE,THOMPSON,73.38,232,23.2,4.98,32.625,9.75,79.875,24,32,1.71,2.83,7.59,28.5,9.01,4.41,12,14,NULL,NULL,N
69680,2013,RB,RB,TRUMAINE,DIEDE-JONES,70.13,186,23.9,4.51,30.875,9.125,74.125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
66317,2014,OG,OG,TYLER,WILLIAMS,75.5,323,22.9,5.3,33.625,10.25,81.25,18,24,1.9,3.08,8.26,21.5,8.04,4.83,NULL,32,21.5,254.56,Y
19296,2012,DT,DE,JARIUS,HURST,79.5,290,22.7,5.13,33.375,10.625,84,26,38,1.72,2.91,7.29,28.5,9.03,4.51,NULL,17,NULL,NULL,N
85938,2015,OG,OG,JOHNNY,BATTLE,77.38,299,23.6,5.72,32,9,79,26,29,1.96,3.3,8.37,22.5,8.02,4.95,NULL,17,NULL,NULL,N
94435,2014,WR,WR,JONATHAN,SUTTON,70,179,24.1,4.36,30.5,8.5,72.625,15,41,1.58,2.51,6.91,36.5,9.11,4.12,11.4,8,4,171.459,Y
77386,2012,DS,DS,AARON,ORAKPO,72,201,22.8,4.54,31.5,10,74.375,22,26,1.63,2.57,6.94,38,10.07,4.22,NULL,22,NULL,NULL,N
52885,2015,DE,OLB,JOSHUA,TRANTIN,73.13,236,23.6,5.03,33.25,9.875,79,21,33,1.67,2.77,NULL,31,8.06,NULL,NULL,29,NULL,NULL,N
61035,2015,DT,DE,CONNOR,SHADE,76.63,302,20.9,4.97,34.625,10.625,82.625,22,27,1.75,2.82,7.59,29.5,8.1,4.53,NULL,NULL,16.8,251.73,Y
70958,2015,WR,WR,KHARI,DAVIS,69.88,200,22,4.62,31,8.25,72.25,8,22,1.62,2.65,7.33,34,10,4.38,11.86,15,NULL,NULL,N
66729,2012,DS,DS,BRANDON,JACOBS,70.88,188,24.5,4.74,31.25,9.25,75.75,17,30,1.66,2.84,7.68,30,9.08,4.72,12.57,12,NULL,NULL,N
47982,2013,WR,WR,JA'WUAN,COOK,75.75,217,23.5,4.77,34,10.25,80.5,18,29,1.74,2.86,7.72,34,9.05,4.69,12.22,13,NULL,NULL,N
63188,2014,RB,RB,CAMERON,STERLING,69.13,204,22.3,4.53,29.25,8.375,69.625,21,34,1.58,2.54,7.05,32,9.06,4.2,11.76,23,10.4,182.246,Y
53033,2012,WR,WR,ROBERT,SHAW,72.75,197,23.2,4.49,30,8.625,74.5,16,24,1.6,2.6,7.3,38.5,10.04,4.39,11.78,6,NULL,NULL,N
60580,2015,WR,WR,JAMES,HEINICKE,72.13,186,22.5,4.74,33,9.75,78.75,16,37,1.64,2.74,7.06,35,10.08,4.46,NULL,NULL,NULL,NULL,N
36028,2013,DE,ILB,TORY,BOATRIGHT,73.5,231,24.1,4.95,32.25,8.75,74.5,28,45,1.68,2.89,7.25,NULL,NULL,4.07,11.77,NULL,NULL,NULL,N
17727,2013,DE,DE,TORIAN,WORTHY,75.63,286,22.9,4.79,34.375,10.125,82.25,17,23,1.68,2.69,7.08,39.5,10.09,4.63,NULL,29,NULL,NULL,N
14961,2012,OT,OT,ROBERT,FLEMING,77.38,346,23.2,5.48,35,10.25,81.625,13,23,1.94,3.18,8.63,NULL,NULL,5.09,NULL,19,NULL,NULL,N
61533,2012,PK,PK,ROBERT,JONES,72.5,190,23.4,4.68,31.75,8.375,76,32,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
42681,2015,OG,OG,MARQUIS,HOLMES,75.13,295,23.6,5.65,32.375,9.375,78.75,26,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
19139,2014,OLB,OLB,ISAME,GREEN,76.88,255,22.1,4.6,33.5,9.375,80.75,24,34,1.65,2.68,6.82,34.5,9.11,4.19,11.71,15,12.2,224.899,Y
35964,2014,DS,DS,RICHARD,ANSAH,70.75,196,23.3,4.86,31.125,8.75,73.125,29,38,1.61,2.8,7.06,32,9.05,4.47,11.87,19,NULL,NULL,N
57908,2012,DE,OLB,KYLE,DREW,74.63,250,23.2,NULL,32,9.625,77.25,20,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
81941,2015,PT,PT,BLAKE,MARTIN-MANLEY,76.25,227,22,NULL,32.25,9.5,79.125,16,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.1,201.631,Y
86889,2015,DE,OLB,JAYSON,BASS,74.75,256,NULL,5.03,32.375,8.625,77.25,8,20,1.79,2.89,7.62,29,9.06,4.53,NULL,21,NULL,NULL,N
40865,2012,OT,OG,TODD,WASHINGTON,75.63,293,22.7,5.14,33.75,9.75,78.5,22,47,1.83,3,7.47,31.5,8.1,5.03,NULL,20,NULL,NULL,N
49960,2013,OLB,OLB,RUEBEN,TAYLOR,74.38,226,23.8,4.78,32.375,9.375,77.125,9,34,1.68,2.86,7.51,30.5,9.07,4.53,12.13,18,NULL,NULL,N
88521,2014,OG,OT,TYREESE,GOINS,76.5,307,22.9,5.37,33.5,10.125,81.5,29,33,1.78,3.09,7.98,25,8.07,5.12,NULL,22,NULL,NULL,N
41636,2014,OG,OG,LECHEIN,THOMAS,75.13,308,23.8,5.51,32.5,9.875,79.625,19,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
39469,2015,ILB,ILB,CHARLES,HEMINGWAY,73.75,239,22.4,4.85,33,10.125,81,24,28,1.72,2.81,7.28,34,9.06,4.37,12.28,21,NULL,NULL,N
62811,2013,OT,OT,AARON,MEREDITH,76.88,302,22.7,5.04,34.375,10.625,81.125,27,35,1.74,2.92,7.49,29.5,9.04,4.45,NULL,25,23.1,231.298,Y
71976,2013,QB,WR,DE'VANTE,AIKENS,70.5,199,22.6,4.35,32.875,10,77.5,11,19,1.59,2.53,7.09,36.5,10.03,4.22,11.48,NULL,3.7,191.755,Y
